,_links,age_classification,age_scale,archive,attributes,bif_ampl_local,bif_ampl_remote,brain_region,branch_order,cell_type,contraction,corrected_value,corrected_xy,corrected_z,deposition_date,depth,diameter,domain,eucdistance,experiment_condition,fractal_dim,fragmentation,gender,height,length,magnification,max_age,max_weight,min_age,min_weight,n_bifs,n_branch,n_stems,neuron_id,neuron_name,note,objective_type,original_format,partition_asymmetry,pathdistance,physical_Integrity,pk_classic,png_url,protocol,reconstruction_software,reference_doi,reference_pmid,reported_value,reported_xy,reported_z,scientific_name,shrinkage_corrected,shrinkage_reported,slicing_direction,slicing_thickness,soma_surface,species,stain,strain,surface,upload_date,volume,width
1249,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1745'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1745'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1745'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",70.3359,53.4833,"['neocortex', 'frontal', 'inferior frontal gyrus']",7.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.844027,,,,2006-10-30,101.94,1.82881,"Dendrites, Soma, No Axon",388.591,['Control'],1.01046,1437.0,Male/Female,542.986,5135.89,60,72.0,Not Reported,23.0,Not Reported,31.0,68.0,6.0,1745,5-S25-3,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.468305,503.378,Dendrites Incomplete,1.36342,http://neuromorpho.org/images/imageFiles/Lewis/5-S25-3.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,201686.0,human,Golgi,Not applicable,31346.0,2007-10-15,22566.8,293.941
1250,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1746'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1746'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1746'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",62.6443,61.0617,"['neocortex', 'frontal', 'inferior frontal gyrus']",7.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.872183,,,,2006-10-30,109.98,1.55839,"Dendrites, Soma, No Axon",352.203,['Control'],1.00804,1502.0,Male/Female,445.582,4604.99,60,72.0,Not Reported,23.0,Not Reported,27.0,59.0,5.0,1746,5-S3-1,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.431687,461.194,Dendrites Incomplete,1.44866,http://neuromorpho.org/images/imageFiles/Lewis/5-S3-1.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,184867.0,human,Golgi,Not applicable,24217.4,2007-10-15,15530.4,474.494
1251,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1747'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1747'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1747'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",71.6163,52.4552,"['neocortex', 'frontal', 'inferior frontal gyrus']",6.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.912836,,,,2006-10-30,91.18,2.25636,"Dendrites, Soma, No Axon",199.749,['Control'],1.00521,935.0,Male/Female,290.036,3901.3,60,72.0,Not Reported,23.0,Not Reported,37.0,80.0,6.0,1747,6-S12-1,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.42973,252.65,Dendrites Incomplete,1.3373,http://neuromorpho.org/images/imageFiles/Lewis/6-S12-1.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,228213.0,human,Golgi,Not applicable,30820.7,2007-10-15,26349.7,263.857
1252,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1748'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1748'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1748'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",73.2838,62.9285,"['neocortex', 'frontal', 'inferior frontal gyrus']",6.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.900294,,,,2006-10-30,113.08,1.824,"Dendrites, Soma, No Axon",230.906,['Control'],1.00909,1121.0,Male/Female,311.764,3749.28,60,72.0,Not Reported,23.0,Not Reported,31.0,68.0,6.0,1748,6-S18-1,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.405914,326.374,Dendrites Incomplete,1.27731,http://neuromorpho.org/images/imageFiles/Lewis/6-S18-1.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,210277.0,human,Golgi,Not applicable,24073.0,2007-10-15,15759.7,314.268
1253,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1749'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1749'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1749'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",77.7918,58.7982,"['neocortex', 'frontal', 'inferior frontal gyrus']",7.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.909616,,,,2006-10-30,80.33,2.34124,"Dendrites, Soma, No Axon",238.251,['Control'],1.01349,948.0,Male/Female,341.394,3611.98,60,72.0,Not Reported,23.0,Not Reported,31.0,67.0,5.0,1749,6-S18-2,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.34904,315.907,Dendrites Incomplete,1.41186,http://neuromorpho.org/images/imageFiles/Lewis/6-S18-2.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,212001.0,human,Golgi,Not applicable,29140.4,2007-10-15,24363.0,258.184
1254,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1750'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1750'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1750'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",74.3506,65.1941,"['neocortex', 'frontal', 'inferior frontal gyrus']",4.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.884268,,,,2006-10-30,83.0,2.12649,"Dendrites, Soma, No Axon",285.557,['Control'],1.00676,789.0,Male/Female,330.443,2665.01,60,72.0,Not Reported,23.0,Not Reported,19.0,42.0,4.0,1750,6-S18-3,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.315789,335.672,Dendrites Incomplete,1.3042,http://neuromorpho.org/images/imageFiles/Lewis/6-S18-3.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,134910.0,human,Golgi,Not applicable,20034.5,2007-10-15,16556.5,238.895
1255,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1751'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1751'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1751'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",79.6165,62.386,"['neocortex', 'frontal', 'inferior frontal gyrus']",5.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.892823,,,,2006-10-30,63.86,2.05964,"Dendrites, Soma, No Axon",261.915,['Control'],1.01078,788.0,Male/Female,369.461,2803.97,60,72.0,Not Reported,23.0,Not Reported,18.0,40.0,4.0,1751,6-S19-1,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.495238,320.285,Dendrites Incomplete,1.36906,http://neuromorpho.org/images/imageFiles/Lewis/6-S19-1.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,443736.0,human,Golgi,Not applicable,20528.5,2007-10-15,16874.4,308.731
1256,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1752'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1752'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1752'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",83.4697,53.9569,"['neocortex', 'frontal', 'inferior frontal gyrus']",4.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.881867,,,,2006-10-30,110.98,1.87013,"Dendrites, Soma, No Axon",177.706,['Control'],1.04167,713.0,Male/Female,236.877,2273.9,60,72.0,Not Reported,23.0,Not Reported,23.0,51.0,5.0,1752,6-S3-1,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.347826,254.898,Dendrites Incomplete,1.36987,http://neuromorpho.org/images/imageFiles/Lewis/6-S3-1.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,130220.0,human,Golgi,Not applicable,16203.2,2007-10-15,14860.3,236.989
1257,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1753'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1753'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1753'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",73.2741,66.1708,"['neocortex', 'frontal', 'inferior frontal gyrus']",5.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.867187,,,,2006-10-30,126.66,2.05576,"Dendrites, Soma, No Axon",227.251,['Control'],1.01727,651.0,Male/Female,305.9,3192.01,60,72.0,Not Reported,23.0,Not Reported,29.0,63.0,5.0,1753,6-S6-1,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.420525,327.093,Dendrites Incomplete,1.33349,http://neuromorpho.org/images/imageFiles/Lewis/6-S6-1.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,210425.0,human,Golgi,Not applicable,22652.3,2007-10-15,17594.0,232.418
1258,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1754'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1754'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1754'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",71.1488,67.3621,"['neocortex', 'frontal', 'inferior frontal gyrus']",3.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.88438,,,,2006-10-30,134.27,2.42716,"Dendrites, Soma, No Axon",194.301,['Control'],1.0091,556.0,Male/Female,274.343,2303.48,60,72.0,Not Reported,23.0,Not Reported,19.0,44.0,6.0,1754,6-S6-2,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.403509,267.849,Dendrites Incomplete,1.2739,http://neuromorpho.org/images/imageFiles/Lewis/6-S6-2.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,293341.0,human,Golgi,Not applicable,20637.1,2007-10-15,20247.5,197.751
1259,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1755'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1755'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1755'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",81.9431,63.3566,"['neocortex', 'frontal', 'inferior frontal gyrus']",5.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.885423,,,,2006-10-30,97.52,1.9594,"Dendrites, Soma, No Axon",196.279,['Control'],1.01522,665.0,Male/Female,319.244,2599.4,60,72.0,Not Reported,23.0,Not Reported,19.0,44.0,6.0,1755,6-S7-1,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.475439,234.829,Dendrites Incomplete,1.29296,http://neuromorpho.org/images/imageFiles/Lewis/6-S7-1.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,138302.0,human,Golgi,Not applicable,18421.0,2007-10-15,15847.0,207.39
1260,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1756'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1756'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1756'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",75.7759,56.3089,"['neocortex', 'frontal', 'inferior frontal gyrus']",5.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.896592,,,,2006-10-30,99.49,2.14295,"Dendrites, Soma, No Axon",237.713,['Control'],1.00578,731.0,Male/Female,338.425,2301.76,60,72.0,Not Reported,23.0,Not Reported,25.0,55.0,5.0,1756,6-S8-1,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.45,280.422,Dendrites Incomplete,1.32372,http://neuromorpho.org/images/imageFiles/Lewis/6-S8-1.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,215973.0,human,Golgi,Not applicable,18081.2,2007-10-15,17663.7,163.831
1261,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1757'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1757'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1757'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",81.5466,57.8834,"['neocortex', 'frontal', 'inferior frontal gyrus']",7.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.892066,,,,2006-10-30,99.99,2.20265,"Dendrites, Soma, No Axon",292.018,['Control'],1.00847,754.0,Male/Female,433.143,3054.62,60,72.0,Not Reported,23.0,Not Reported,25.0,55.0,5.0,1757,7-S11-1,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.428,353.93,Dendrites Incomplete,1.303,http://neuromorpho.org/images/imageFiles/Lewis/7-S11-1.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,197452.0,human,Golgi,Not applicable,23788.5,2007-10-15,22512.7,205.446
1262,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1758'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1758'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1758'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",69.8663,47.5171,"['neocortex', 'frontal', 'inferior frontal gyrus']",6.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.869886,,,,2006-10-30,75.98,1.6757,"Dendrites, Soma, No Axon",506.302,['Control'],1.00821,1185.0,Male/Female,657.994,4218.9,60,72.0,Not Reported,23.0,Not Reported,26.0,56.0,4.0,1758,7-S11-2,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.510623,591.377,Dendrites Incomplete,1.26828,http://neuromorpho.org/images/imageFiles/Lewis/7-S11-2.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,141709.0,human,Golgi,Not applicable,25164.2,2007-10-15,20149.6,230.581
1263,"{'self': {'href': 'http://neuromorpho.org/api/neuron/id/1759'}, 'persistence_vector': {'href': 'http://neuromorpho.org/api/pvec/id/1759'}, 'measurements': {'href': 'http://neuromorpho.org/api/morphometry/id/1759'}}",adult,Year,Lewis,"Diameter, 3D, No Angles",74.399,56.9041,"['neocortex', 'frontal', 'inferior frontal gyrus']",6.0,"['Magnopyramidal', 'pyramidal', 'principal cell']",0.899114,,,,2006-10-30,85.93,1.96773,"Dendrites, Soma, No Axon",284.652,['Control'],1.00387,942.0,Male/Female,422.988,3442.45,60,72.0,Not Reported,23.0,Not Reported,31.0,68.0,6.0,1759,7-S12-4,"When originally released, this reconstruction had been incompletely processed, and this issue was fixed in release 7.0 (Sep 2015). The original files are still available for download <a href="" dableFiles/previous/v7.0/Lewis.tar.gz "">here</a>. For any question or clarification, please <a href="" mailto:nmadmin@gmu.edu"">contact us</a>.",oil,Eutectic.nts,0.404839,386.99,Dendrites Incomplete,1.28363,http://neuromorpho.org/images/imageFiles/Lewis/7-S12-4.png,in vitro,Eutectic,['10.1001/archneur.1996.00550120089021'],['8970455'],,,,,,Not Reported,Not reported,120,163215.0,human,Golgi,Not applicable,24516.8,2007-10-15,22094.6,242.426
